user,friends_of_friends
13059,5229
13060,6197
13061,13078
13062,889
13063,7341
13064,5788
13065,9875
13066,23498
13067,16000
13068,7200
13069,7837
13070,9420
13071,8025
13072,7404
13073,7214
13074,7237
13075,7291
13076,10023
13077,8384
13078,7071
13079,7183
13080,6825
13081,3323
13082,1088
13083,966
13084,4302
13085,976
13086,1758
13087,964
13088,171
13089,251
13090,485
13091,2054
13092,981
13093,36
13094,745
13095,1086
13096,3536
13097,5203
13098,2863
13099,5263
13100,13325
13101,9022
13102,6589
13103,6273
13104,2209
13105,515
13106,3164
13107,7199
13108,1242
13109,3537
13110,751
13111,2585
13112,4527
13113,3548
13114,1803
13115,560
13116,2736
13117,1623
13118,2803
13119,3907
13120,1406
13121,3699
13122,74
13123,111
13124,2051
13125,1155
13126,1200
13127,333
13128,393
13129,1465
13130,7209
13131,967
13132,6211
13133,330
13134,5826
13135,3082
13136,8745
13137,4217
13138,1805
13139,3703
13140,9873
13141,2614
13142,787
13143,3681
13144,4222
13145,1914
13146,2105
13147,2403
13148,2529
13149,749
13150,1959
13151,1583
13152,3942
13153,4140
13154,820
13155,728
13156,635
13157,9094
13158,885
13159,257
13160,1941
13161,2125
13162,412
13163,3145
13164,3823
13165,1914
13166,6295
13167,3940
13168,2953
13169,379
13170,518
13171,10758
13172,749
13173,1033
13174,11223
13175,5264
13176,3273
13177,2565
13178,2286
13179,2338
13180,2426
13181,3621
13182,1948
13183,6050
13184,1782
13185,3252
13186,1375
13187,2399
13188,555
13189,1338
13190,834
13191,244
13192,24506
13193,631
13194,1302
13195,1327
13196,3400
13197,3272
13198,417
13199,3625
13200,1033
13201,3059
13202,1104
13203,3783
13204,1634
13205,6011
13206,1806
13207,3958
13208,6974
13209,3814
13210,3623
13211,536
13212,2211
13213,1536
13214,3939
13215,990
13216,4777
13217,3346
13218,2153
13219,3640
13220,3569
13221,1032
13222,7764
13223,5129
13224,4956
13225,1186
13226,1916
13227,827
13228,755
13229,2585
13230,2202
13231,19812
13232,4820
13233,1006
13234,2135
13235,2441
13236,29667
13237,2928
13238,2311
13239,5476
13240,246
13241,7079
13242,8391
13243,6984
13244,6660
13245,7431
13246,7028
13247,16178
13248,9842
13249,9182
13250,1366
13251,7041
13252,7894
13253,6421
13254,3295
13255,7374
13256,7438
13257,7075
13258,6660
13259,8701
13260,4368
13261,8218
13262,6864
13263,6953
13264,15063
13265,1615
13266,173
13267,1777
13268,477
13269,5231
13270,1234
13271,431
13272,4130
13273,2166
13274,1775
13275,1605
13276,1155
13277,793
13278,1663
13279,1275
13280,808
13281,936
13282,1348
13283,11745
13284,1240
13285,3839
13286,1791
13287,9391
13288,2116
13289,614
13290,3225
13291,5630
13292,490
13293,3722
13294,608
13295,1861
13296,415
13297,128
13298,250
13299,654
13300,1059
13301,2022
13302,835
13303,462
13304,174
13305,2538
13306,4585
13307,196
13308,555
13309,3152
13310,1673
13312,2125
13313,7861
13314,1471
13315,1293
13316,1399
13317,1970
13318,606
13319,3624
13320,3631
13321,2768
13322,3998
13323,619
13324,1478
13325,532
13326,350
13327,485
13328,1162
13329,724
13330,1642
13331,1996
13332,4714
13333,9467
13334,1155
13335,3337
13336,646
13337,9330
13338,642
13339,1815
13340,889
13341,3632
13342,2595
13343,13400
13344,4309
13345,476
13346,1158
13347,736
13348,867
13349,2428
13350,2964
13351,1881
13352,3068
13353,3536
13354,662
13355,3520
13356,692
13357,470
13358,963
13359,796
13360,588
13361,801
13362,1331
13363,1116
13364,202
13365,642
13366,412
13367,7039
13368,650
13369,1044
13370,844
13371,2391
13372,751
13373,1201
13374,2761
13375,298
13376,1107
13377,898
13378,557
13379,1705
13380,1184
13381,30164
13382,2579
13383,3435
13384,2200
13385,81
13386,2763
13387,915
13388,389
13389,2717
13390,1389
13391,1232
13392,500
13393,3512
13394,128
13395,1040
13396,278
13397,443
13398,194
13399,13080
13400,2981
13401,3164
13402,1988
13403,1552
13404,2522
13405,2397
13406,2924
13407,1401
13408,1949
13409,309
13410,1138
13411,1836
13412,429
13413,1717
13414,1045
13415,2064
13416,2330
13417,810
13418,2789
13419,789
13420,223
13421,1375
13422,11310
13423,4231
13424,4588
13425,4438
13426,2655
13427,1872
13428,2516
13429,2012
13430,1020
13431,626
13432,1738
13433,1035
13434,425
13435,179
13436,419
13437,251
13439,101
13440,449
13441,237
13442,1973
13443,8703
13444,10524
13446,1867
13447,445
13448,818
13450,1413
13451,2478
13452,1481
13453,1037
13454,959
13455,1090
13456,124
13457,9464
13458,1264
13459,11173
13460,10438
13461,9601
13462,10321
13463,9422
13464,7060
13465,8425
13466,7652
13467,15830
13468,7568
13469,9430
13470,12011
13471,11107
13472,6674
13473,7613
13474,32914
13475,9521
13476,6860
13477,7693
13478,1919
13479,2133
13480,5518
13481,2710
13482,3435
13483,4358
13484,791
13485,510
13486,3279
13487,3013
13488,1417
13489,3241
13490,2605
13491,443
13492,1031
13493,1736
13494,1693
13495,1962
13496,2148
13497,1358
13498,2460
13499,1494
13500,6660
13501,17577
13502,466
13503,683
13504,1396
13505,2513
13506,1212
13507,1149
13508,1022
13509,126
13510,795
13511,2166
13512,1586
13513,1322
13514,3509
13515,1049
13516,2635
13517,1866
13518,13148
13519,3657
13520,2037
13521,2266
13522,5822
13523,1260
13524,2800
13525,2692
13526,4386
13527,5041
13528,2963
13529,2335
13530,1313
13531,1633
13532,3874
13533,1943
13534,3733
13535,795
13536,1935
13537,1363
13538,28713
13539,1952
13540,3613
13541,2020
13542,2542
13543,397
13544,2011
13545,5445
13546,1406
13547,3024
13548,5308
13549,1803
13550,13716
13551,1831
13552,1228
13553,1224
13554,8019
13555,1729
13556,1412
13557,2778
13558,4241
13559,1956
13560,298
13561,2714
13562,283
13563,2159
13564,2707
13565,1235
13566,3648
13567,265
13568,201
13569,933
13570,1983
13571,5451
13572,2902
13573,307
13574,3379
13575,343
13576,4244
13577,452
13578,2585
13579,16392
13580,1268
13581,2106
13582,1007
13583,2545
13584,3802
13585,1126
13586,2793
13587,5061
13588,135
13589,7806
13590,5640
13591,1194
13592,858
13593,3272
13594,2141
13595,860
13596,2563
13597,46
13598,563
13599,2800
13600,1860
13601,850
13602,3544
13603,2000
13604,407
13605,5768
13606,8932
13607,4536
13608,6957
13609,5191
13610,8430
13611,1049
13612,9780
13613,28060
13614,6814
13615,21384
13616,7740
13617,6760
13618,297
13619,4615
13620,2149
13621,1648
13622,2080
13623,1044
13624,7039
13625,7246
13626,7860
13627,10052
13628,14745
13629,10236
13630,15266
13631,20007
13632,9530
13633,15085
13634,1506
13635,2418
13636,1321
13637,1293
13638,1746
13639,2357
13640,1036
13641,5818
13642,2661
13643,2726
13644,2971
13645,2144
13646,4442
13647,3184
13648,8637
13649,3100
13650,1376
13651,2109
13652,307
13653,1841
13654,1014
13655,5558
13656,4533
13657,4933
13658,5197
13659,3008
13660,5317
13661,2181
13662,1757
13663,4512
13664,1018
13665,2760
13666,4146
13667,6287
13668,1980
13669,5466
13670,2473
13671,866
13672,4356
13673,3632
13674,2298
13675,6811
13677,3955
13679,2307
13680,614
13681,2161
13683,1832
13684,940
13686,579
13687,3712
13688,3352
13689,748
13690,963
13691,1067
13692,1951
13693,1966
13695,374
13696,1576
13697,2175
13698,4381
13699,811
13700,2613
13701,1153
13702,414
13703,2571
13704,7852
13705,542
13706,2591
13707,1728
13708,943
13709,3775
13710,1458
13711,8092
13712,1475
13713,953
13714,3274
13715,1297
13716,713
13717,7102
13718,1468
13719,1414
13720,2920
13721,2643
13723,1103
13724,401
13725,2147
13726,3501
13727,873
13728,1488
13729,2479
13730,1706
13731,663
13732,2080
13733,3935
13734,1930
13735,796
13736,917
13737,1085
13738,2481
13739,5078
13740,2161
13741,531
13742,2556
13743,10556
13744,1029
13745,1941
13746,2134
13747,3613
13748,2296
13749,3509
13750,5948
13751,1489
13752,968
13753,2166
13754,3224
13755,4557
13756,929
13757,979
13758,3427
13759,1891
13760,3326
13761,1749
13762,2765
13763,3498
13764,2712
13765,6111
13766,551
13767,1166
13768,1360
13769,2738
13770,2182
13771,6618
13772,5660
13773,2073
13774,2451
13775,4558
13776,2100
13777,2687
13778,398
13780,80
13781,8403
13782,4227
13783,14296
13785,7269
13786,2648
13787,8558
13788,246
13789,6683
13790,3482
13791,10916
13792,9582
13793,192
13794,2577
13795,7534
13796,9004
13797,7238
13798,13427
13799,7901
13800,10961
13801,20491
13802,5376
13803,8798
13804,7564
13805,14381
13806,15922
13807,8285
13808,8259
13809,321
13810,7366
13811,7411
13812,663
13813,8106
13814,863
13815,1176
13816,999
13817,17215
13818,1909
13819,1366
13820,769
13821,2160
13822,489
13823,94
13824,447
13825,2276
13826,4267
13827,2176
13828,1856
13829,4319
13830,687
13831,445
13832,1126
13833,631
13834,3702
13835,1422
13836,1420
13837,10712
13838,2930
13839,2767
13840,5754
13841,127
13842,1535
13843,1186
13844,2696
13845,461
13846,452
13847,14536
13848,4733
13849,17132
13850,1751
13851,17109
13852,430
13853,1019
13854,2076
13855,713
13856,465
13857,1777
13858,1527
13859,305
13860,314
13861,445
13862,1520
13863,313
13864,4409
13865,859
13866,3109
13867,1209
13868,224
13869,4036
13870,443
13871,2501
13872,133
13873,3986
13874,426
13875,489
13876,495
13877,702
13878,1405
13879,3854
13880,2209
13881,663
13882,2309
13883,1483
13884,2215
13885,8279
13886,2007
13887,800
13888,1707
13889,4942
13890,1657
13891,3473
13892,1083
13893,1594
13894,2482
13895,7957
13896,2041
13897,544
13898,5092
13899,306
13900,5178
13901,6794
13902,1708
13903,1118
13904,4586
13905,3975
13906,6067
13907,5318
13908,2065
13909,1515
13910,2872
13911,4088
13912,2345
13913,3183
13914,2383
13915,7698
13916,1284
13917,3109
13918,3342
13919,1635
13920,3358
13921,878
13922,3185
13923,641
13924,1057
13925,2995
13926,102
13927,2347
13928,4322
13929,2337
13930,5261
13931,646
13932,1148
13933,4
13934,1694
13935,7404
13936,9627
13937,6016
13938,8119
13939,3571
13940,3068
13941,8212
13942,1794
13943,4962
13944,9237
13945,5553
13946,217
13947,1342
13948,1437
13949,3258
13950,1251
13951,2430
13952,540
13953,4491
13954,2308
13955,965
13956,620
13957,1068
13958,539
13959,1618
13960,1192
13961,2159
13962,2181
13963,7515
13964,1994
13965,11010
13966,2723
13967,1562
13968,2679
13969,209
13970,454
13971,1308
13972,1297
13973,75
13974,703
13975,1187
13976,331
13977,1563
13978,1544
13979,438
13980,2512
13981,5201
13982,2775
13983,1055
13984,762
13985,927
13986,2281
13987,415
13988,4661
13989,2573
13990,5080
13991,1186
13992,3528
13993,1271
13994,1111
13995,563
13996,464
13997,154
13998,2638
13999,367
14000,2922
14001,15847
14002,1241
14003,1115
14004,1705
14005,1463
14006,2983
14007,5497
14008,4677
14009,1683
14010,5520
14011,2063
14012,2812
14013,739
14014,3530
14015,986
14016,906
14017,2815
14018,3415
14019,288
14020,234
14021,363
14022,323
14023,1335
14024,931
14025,2733
14026,368
14027,1517
14028,790
14029,181
14030,1656
14031,2659
14032,2494
14033,1350
14034,1324
14035,1149
14036,1900
14037,9953
14038,377
14039,6733
14040,2096
14041,3473
14042,4594
14043,1310
14044,4313
14045,2707
14046,2071
14047,4528
14048,1948
14049,1427
14050,1018
14051,10073
14052,7659
14053,2312
14054,1339
14055,1812
14056,1654
14057,3803
14058,1907
14059,891
14060,7
14061,2132
14062,573
14063,2266
14064,1473
14065,2297
14066,575
14067,5806
14068,1425
14069,421
14070,464
14071,4978
14072,818
14073,616
14074,310
14075,1684
14076,328
14077,2866
14078,3272
14079,1579
14080,1142
14081,2775
14082,2377
14083,2698
14084,1067
14085,4784
14086,8790
14087,4176
14088,2574
14089,507
14090,2817
14091,38
14092,1648
14093,3582
14094,3003
14095,2752
14096,1119
14097,2086
14098,1126
14099,554
14100,1695
14101,888
14102,2691
14103,347
14104,1886
14105,1129
14106,3804
14107,606
14108,3300
14109,2346
14110,3095
14111,2435
14112,660
14113,3939
14114,3184
14115,3535
14116,2227
14117,3136
14118,4690
14119,1440
14120,4231
14121,4753
14122,1041
14123,3561
14124,2774
14125,2233
14126,3698
14127,4945
14128,108
14129,11335
14130,862
14131,11008
14133,2103
14134,8064
14135,9871
14136,6722
14137,6814
14138,7448
14139,18559
14140,8652
14141,7883
14142,7225
14143,7017
14144,14521
14145,8675
14146,8465
14147,12857
14148,7961
14149,6850
14150,7785
14151,16321
14152,14280
14153,187
14154,4977
14155,5525
14156,1985
14157,3420
14158,1730
14159,2441
14160,7202
14161,4544
14162,1284
14163,2915
14164,3007
14165,2112
14166,913
14167,282
14168,340
14169,435
14170,2852
14171,319
14172,4490
14173,443
14174,3472
14175,3576
14176,1303
14177,1813
14178,245
14179,2222
14180,4545
14181,2393
14182,3321
14183,6783
14184,5499
14185,1917
14186,6202
14187,3074
14188,501
14189,1228
14190,2788
14191,1319
14192,1595
14193,3099
14194,291
14195,4479
14196,4060
14197,1569
14198,816
14199,12302
14200,3833
14201,2703
14202,4383
14203,13847
14205,2903
14206,4915
14207,199
14208,129
14209,9541
14210,1441
14211,2161
14212,1094
14213,11278
14214,2382
14215,2541
14216,3649
14217,366
14218,76
14219,3367
14220,7259
14221,2739
14222,1548
14223,1461
14224,1869
14225,6546
14226,2602
14227,3913
14228,2611
14229,4457
14230,345
14231,5670
14232,5630
14233,3258
14234,2143
14235,3500
14236,2578
14237,1419
14238,934
14239,1255
14240,1170
14241,1095
14242,5370
14243,1538
14244,637
14245,557
14246,4915
14247,2668
14248,2272
14249,413
14250,3832
14251,6248
14252,3868
14253,2162
14254,753
14255,1120
14256,219
14257,1552
14258,16751
14259,1256
14260,9633
14261,2201
14262,4967
14263,2051
14264,1267
14265,1191
14266,858
14267,7143
14268,654
14269,1166
14270,3030
14271,2960
14272,4539
14273,5879
14274,5132
14275,8851
14276,448
14278,2563
14279,2853
14280,9168
14281,21875
14282,4405
14283,5418
14284,9786
14285,2232
14286,1720
14287,10724
14288,3208
14289,636
14290,1235
14291,3398
14292,6102
14293,4119
14294,2969
14295,3919
14296,8963
14297,6241
14298,4654
14299,3453
14300,7155
14301,7216
14302,32341
14303,7616
14304,11326
14305,10180
14306,8436
14307,19014
14308,10368
14309,11421
14310,8259
14311,7300
14312,9965
14313,12286
14314,10135
14315,7150
14316,7326
14317,2103
14318,9025
14319,26
14320,3754
14321,2053
14322,382
14323,82
14324,7317
14325,2489
14326,19696
14327,4327
14328,1185
14329,1249
14330,7094
14331,2147
14332,1314
14333,394
14334,7191
14335,1750
14336,7827
14337,2177
14338,2555
14339,7132
14340,4203
14341,3767
14342,2052
14343,9020
14344,362
14345,83
14346,2858
14347,21
14348,142
14349,266
14350,714
14351,832
14352,80
14353,2365
14354,254
14355,239
14356,35
14357,5580
14358,118
14359,38
14360,772
14361,2290
14362,1220
14363,6028
14364,15971
14365,2930
14366,5859
14367,3367
14368,6230
14369,2579
14371,1448
14372,5194
14373,3880
14374,263
14375,3254
14376,4537
14377,712
14378,2631
14379,4192
14380,1510
14381,636
14382,3403
14383,1077
14384,2283
14385,1197
14386,2130
14387,2004
14388,1155
14389,10008
14390,617
14391,693
14392,42
14393,1571
14394,4109
14395,1113
14396,907
14397,6876
14398,683
14399,607
14400,241
14401,1294
14402,1157
14403,2135
14404,221
14405,2946
14406,1150
14407,1353
14408,5831
14409,5881
14410,3237
14411,550
14412,214
14413,1855
14414,1133
14415,28082
14416,5772
14417,265
14418,511
14419,258
14420,1428
14421,10202
14422,3870
14423,3151
14424,13992
14425,2561
14426,991
14427,1370
14428,3453
14429,2012
14430,4739
14431,778
14432,1731
14433,3408
14434,94
14435,5273
14436,742
14438,769
14439,5499
14440,4484
14441,654
14442,18
14443,2231
14444,1333
14445,1080
14446,2404
14447,7528
14448,832
14449,213
14450,1212
14451,4089
14452,5470
14453,5591
14454,5635
14455,8552
14456,5479
14457,1043
