user_male,friends_male,friends_female
36739,0,113
36740,9,11
36741,2,32
36742,30,46
36743,17,21
36744,29,28
36745,25,46
36747,25,39
36749,7,5
36750,14,24
36752,18,50
36753,1,8
36757,1,2
36761,1,6
36762,41,61
36764,1,1
36767,23,4
36770,6,14
36771,27,50
36773,17,41
36775,21,73
36776,0,5
36777,0,3
36779,8,13
36781,2,2
36783,8,10
36791,8,71
36792,5,18
36794,17,59
36795,2,5
36797,21,80
36798,38,18
36799,28,11
36804,1,1
36805,21,7
36807,11,10
36810,13,32
36812,8,3
36815,28,17
36818,4,1
36819,24,17
36820,19,29
36823,20,15
36824,14,19
36826,11,5
36827,15,9
36828,17,23
36829,21,21
36832,2,4
36834,2,7
36838,2,1
36839,3,34
36840,20,46
36841,89,241
36842,9,17
36846,11,11
36847,38,43
36851,5,39
36855,11,23
36861,7,6
36862,5,7
36864,9,3
36869,17,18
36870,16,0
36871,17,3
36873,13,6
36874,16,10
36877,2,4
36881,10,10
36884,16,28
36886,35,75
36887,0,10
36890,4,17
36897,12,28
36898,8,3
36899,8,7
36900,4,2
36902,22,12
36903,73,103
36905,12,18
36908,11,16
36909,64,51
36910,29,29
36912,14,12
36913,0,27
36914,9,2
36915,49,55
36916,23,42
36922,18,25
36923,35,69
36925,12,3
36926,16,3
36927,19,15
36929,12,8
36930,10,31
36935,16,16
36936,0,94
36937,0,2
36939,11,9
36941,13,22
36943,33,30
36945,22,46
36946,0,11
36947,14,40
36948,15,40
36949,1,1
36950,2,17
36951,0,104
36952,17,540
36953,0,254
36954,10,181
36955,2,250
36956,13,53
36957,0,22
36958,5,19
36959,9,188
36960,16,37
36961,18,309
36962,1,2
36963,9,127
36965,0,45
36966,10,63
36967,19,18
36969,47,35
36970,42,13
36971,11,24
36972,12,303
36978,5,10
36979,6,7
36980,43,74
36983,17,12
36984,6,17
36985,10,10
36989,6,20
36990,0,88
36993,7,7
36996,17,17
36997,2,8
37000,42,24
37002,8,33
37003,4,8
37004,0,30
37005,15,919
37007,17,44
37009,10,20
37010,12,37
37011,12,114
37012,18,73
37013,24,44
37017,24,39
37018,45,12
37020,53,29
37022,6,14
37023,4,32
37026,1,7
37027,8,11
37029,20,24
37030,12,141
37033,11,7
37034,17,7
37037,3,158
37038,8,15
37039,31,84
37041,15,24
37042,12,23
37043,13,45
37044,131,10
37046,25,9
37047,16,54
37048,5,4
37050,29,50
37051,6,34
37052,40,48
37053,14,240
37054,45,109
37056,12,32
37057,14,33
37060,91,262
37061,2,1
37064,40,110
37065,16,22
37068,10,3
37072,37,25
37073,73,89
37074,11,5
37075,23,21
37077,15,46
37080,30,65
37081,9,2
37082,0,2
37083,30,34
37084,20,25
37086,0,62
37096,38,30
37100,32,26
37103,14,10
37107,16,31
37108,13,14
37110,0,6
37111,10,15
37112,6,10
37113,2,9
37126,21,152
37128,31,16
37129,11,11
37131,45,13
37133,55,98
37134,42,56
37135,39,89
37141,30,18
37143,10,8
37144,13,15
37145,24,89
37146,34,45
37147,24,15
37148,10,10
37151,7,43
37153,2,70
37154,13,20
37156,18,49
37157,3,38
37158,30,19
37161,55,52
37165,16,14
37166,20,2
37172,29,23
37175,28,22
37177,56,98
37178,26,26
37179,21,19
37180,21,20
37181,0,91
37183,6,1
37184,13,12
37186,0,38
37188,13,54
37190,81,99
37193,65,431
37195,59,41
37199,30,45
37208,0,4
37210,8,3
37211,19,11
37212,8,2
37214,14,0
37215,4,22
37217,42,65
37223,38,29
37224,6,0
37225,8,20
37233,14,3
37235,52,41
37237,1,14
37238,20,17
37239,12,9
37241,3,8
37244,9,2
37245,11,2
37246,0,54
37247,45,43
37248,26,28
37249,2,10
37250,14,15
37251,18,13
37252,10,36
37253,26,79
37254,1,209
37255,25,19
37256,33,45
37257,22,20
37260,47,39
37264,9,66
37266,8,6
37267,7,9
37269,15,9
37271,14,15
37272,16,17
37274,11,7
37275,5,5
37277,16,20
37282,33,13
37283,13,6
37285,21,14
37286,2,0
37290,4,81
37294,48,34
37295,64,86
37302,4,11
37303,20,49
37306,12,18
37307,50,29
37308,2,5
37309,17,17
37310,16,35
37311,39,24
37313,56,28
37316,14,21
37317,16,12
37319,40,39
37321,4,47
37322,7,6
37323,60,47
37324,25,16
37325,70,71
37326,24,24
37327,20,17
37330,15,9
37331,38,17
37339,48,0
37341,4,9
37342,6,13
37343,15,38
37346,10,13
37347,0,10
37348,4,4
37349,2,44
37351,3,7
37352,33,83
37353,48,72
37354,5,12
37355,46,55
37356,8,28
37358,11,27
37359,20,37
37360,9,34
37361,1,6
37362,17,46
37363,12,29
37364,14,24
37365,15,22
37366,1,0
37367,32,63
37372,2,4
37374,3,7
37378,10,31
37379,13,24
37380,1,17
37381,4,9
37382,20,17
37383,33,29
37384,23,29
37387,17,15
37389,6,9
37391,44,28
37393,17,27
37394,26,39
37397,8,3
37406,8,6
37407,15,18
37408,5,16
37415,2,3
37416,5,2
37417,1,3
37418,6,3
37421,4,5
37422,7,6
37423,9,13
37424,7,12
37427,17,23
37428,17,57
37429,7,16
37430,17,5
37431,14,26
37432,22,16
37433,18,23
37437,6,1
37438,51,41
37440,4,4
37443,7,25
37447,7,42
37448,8,4
37449,7,31
37451,43,17
37452,29,13
37453,27,49
37457,19,12
37459,48,63
37466,5,7
37467,22,24
37468,53,18
37470,22,98
37474,23,88
37475,23,26
37477,30,28
37478,16,37
37479,36,75
37481,30,27
37482,10,28
37483,3,9
37484,0,8
37485,10,1
37487,30,16
37492,39,58
37493,16,26
37494,36,32
37499,30,42
37500,53,90
37502,27,38
37504,29,36
37506,29,19
37507,18,27
37508,7,10
37511,15,7
37512,15,6
37513,11,6
37514,21,11
37517,16,13
37522,32,0
37524,18,21
37527,36,18
37529,3,20
37530,17,2
37531,24,32
37532,91,64
37533,22,25
37534,49,59
37536,3,14
37537,6,7
37538,42,29
37539,20,37
37540,14,7
37542,36,107
37544,2,15
37545,21,34
37546,31,33
37547,0,8
37548,8,5
37549,24,53
37550,5,22
37551,30,62
37552,4,14
37553,7,9
37554,1,12
37555,30,45
37556,13,50
37557,6,16
37558,17,8
37559,13,10
37560,6,18
37561,25,14
37565,49,7
37567,9,15
37571,2,9
37572,0,2
37574,38,14
37575,6,7
37576,12,25
37577,62,34
37578,22,16
37579,3,7
37580,11,2
37581,16,5
37582,17,15
37583,40,35
37584,20,2
37585,28,12
37586,14,26
37587,5,3
37588,34,16
37589,11,20
37592,1,7
37593,36,52
37595,57,33
37596,49,26
37597,5,8
37598,14,16
37599,8,9
37600,16,1
37601,10,8
37602,8,14
37604,19,29
37607,9,12
37608,37,27
37609,10,12
37613,0,11
37617,11,34
37618,35,17
37623,5,7
37625,28,10
37626,11,15
37627,19,1
37628,4,13
37632,14,35
37633,13,14
37635,23,114
37636,1,2
37640,10,14
37642,6,33
37643,23,240
37646,1,5
37647,5,18
37648,1,6
37649,44,48
37650,9,6
37651,2,9
37652,22,15
37653,4,2
37654,23,7
37655,19,27
37656,6,9
37657,21,11
37658,18,28
37659,10,4
37660,9,72
37661,25,63
37662,6,73
37663,13,8
37664,17,43
37667,10,23
37669,9,11
37670,24,49
37671,1,15
37672,30,56
37673,0,44
37675,7,23
37676,19,51
37681,23,17
37682,4,7
37683,13,12
37684,4,1
37685,36,24
37686,11,4
37687,51,15
37689,11,11
37690,12,0
37692,41,22
37693,24,6
37696,45,16
37699,20,34
37702,8,51
37703,4,14
37704,6,14
37705,27,38
37708,1,2
37710,26,26
37715,5,113
37716,6,24
37717,11,1
37718,13,5
37719,3,6
37720,9,12
37721,1,2
37722,14,1
37723,60,52
37729,19,66
37730,14,14
37731,50,88
37739,6,43
37740,0,14
37749,5,0
37751,6,0
37755,18,14
37758,24,40
37760,18,12
37762,10,9
37763,34,92
37764,0,20
37765,0,54
37766,15,3
37767,19,19
37769,7,1
37775,0,6
37776,5,8
37781,3,1
37782,21,20
37783,25,5
37784,41,16
37785,25,11
37786,53,52
37787,39,23
37788,47,37
37789,25,34
37790,27,39
37794,40,82
37799,10,8
37814,8,11
37817,8,9
37822,14,17
37824,5,26
37826,26,41
37827,5,6
37828,16,13
37829,22,11
37834,5,8
37835,22,18
37836,14,21
37837,9,4
37841,9,19
37844,40,24
37849,4,9
37853,4,4
37855,3,6
37859,8,39
37860,30,16
37861,8,8
37865,28,20
37867,22,7
37872,1,0
37873,3,13
37874,24,20
37875,8,11
37876,69,85
37878,0,5
37879,17,13
37880,17,17
37881,14,105
37883,24,58
37884,0,5
37886,45,16
37887,9,21
37888,28,139
37889,8,44
37890,16,8
37891,49,45
37898,40,18
37899,9,1
37900,10,7
37901,10,30
37902,9,8
37903,60,34
37904,55,22
37911,5,25
37914,0,1
37915,3,14
37916,17,51
37919,25,161
37921,8,7
37922,18,17
37924,27,17
37925,19,20
37928,38,50
37930,4,8
37931,13,17
37932,37,113
37933,22,20
37934,12,63
37935,25,18
37937,18,10
37938,10,16
37940,6,9
37941,5,15
37942,10,37
37952,32,28
37954,31,10
37956,40,30
37957,4,1
37961,21,16
37962,11,19
37964,18,31
37965,18,24
37966,47,3
37967,102,123
37968,37,30
37973,33,28
37974,8,53
37975,51,52
37976,8,24
37979,29,22
37980,5,7
37981,8,13
37985,39,17
37986,4,11
37989,16,24
37991,11,11
37997,19,11
37998,6,11
37999,12,16
38000,9,12
38002,26,116
38005,10,4
38011,53,113
38014,36,7
38015,6,4
38016,31,28
38017,44,16
38019,28,44
38020,32,21
38021,14,11
38024,28,27
38025,7,13
38026,55,67
38029,22,50
38032,44,49
38034,25,97
38036,9,2
38037,34,73
38038,2,0
38041,3,34
38044,15,14
38045,10,30
38046,4,1
38050,22,6
38052,6,22
38059,3,5
38061,18,6
38062,9,6
38063,20,22
38064,2,6
38066,16,45
38067,19,35
38068,19,19
38071,30,108
38072,35,88
38074,33,23
38076,7,2
38084,38,33
38086,15,49
38087,68,97
38089,34,25
38091,38,49
38092,29,73
38093,16,9
38094,48,56
38095,7,6
38097,40,27
38100,20,19
38102,1,50
38103,0,15
38105,30,25
38111,34,22
38112,5,12
38114,7,14
38117,0,1
38120,6,12
38122,1,0
38123,7,5
38125,0,3
38127,16,25
38129,12,5
38130,26,31
38131,10,7
38132,5,1
38133,12,19
38139,7,13
38141,36,79
38142,0,1
38143,32,16
38144,18,24
38146,12,3
38147,24,15
38149,28,74
38152,58,51
38153,14,9
38158,0,2
38159,9,20
38167,40,41
38168,0,1
38171,0,3
38175,52,106
38178,11,6
38179,12,14
38180,0,3
38182,3,2
38183,29,63
38184,15,33
38186,51,49
38187,22,82
38188,24,34
38192,39,49
38194,27,45
38198,24,72
38200,27,10
38204,6,5
38205,35,29
38206,18,37
38207,0,1
38209,26,15
38210,0,32
38211,0,12
38213,18,23
38214,5,1
38215,3,2
38216,29,67
38218,5,130
38222,1,0
38223,41,22
38225,84,83
38228,11,22
38229,38,44
38231,31,6
38233,22,15
38234,28,31
38235,3,7
38237,8,7
38240,23,23
38241,11,11
38242,5,5
38244,14,21
38246,37,30
38247,15,7
38251,7,16
38252,21,35
38253,23,9
38254,23,49
38273,20,54
38274,2,14
38281,28,54
38282,40,663
38283,23,32
38284,8,27
38285,7,37
38286,20,29
38287,2,1
38290,7,16
38291,8,7
38293,27,78
38296,7,4
38297,0,19
38298,1,12
38299,6,9
38300,6,16
38301,103,54
38302,45,48
38303,58,64
38309,35,16
38310,26,104
38314,57,16
38315,95,57
38316,31,5
38334,17,19
38337,7,8
38340,8,27
38341,12,34
38343,7,11
38344,7,16
38345,12,14
38347,1,6
38348,21,20
38349,2,36
38350,20,36
38351,33,16
38352,7,10
38353,11,21
38354,3,8
38355,7,8
38356,7,0
38361,14,14
38362,20,53
38365,17,9
38366,40,103
38367,18,15
38368,2,2
38370,16,5
38371,21,9
38375,31,15
38377,15,12
38378,28,19
38381,21,14
38382,17,18
38383,17,6
38384,16,5
38385,23,11
38386,31,45
38387,16,25
38388,30,20
38389,13,0
38390,13,17
38391,13,22
38392,67,17
38393,5,4
38394,1,13
38395,15,8
38398,0,1
38402,26,29
38408,37,39
38409,35,21
38410,21,35
38412,43,48
38414,8,16
38415,63,57
38419,23,26
38420,17,11
38421,63,42
38423,40,38
38426,0,7
38427,10,11
38428,4,8
38430,42,30
38431,0,50
38433,20,21
38434,12,30
38435,39,44
38436,0,1
38437,30,47
38439,7,10
38442,23,21
38445,3,20
38446,6,14
38449,6,10
38450,6,6
38451,8,1
38452,28,17
38453,1,3
38454,5,3
38455,8,5
38457,6,10
38458,19,30
38459,9,36
38461,57,37
38462,16,30
38463,34,56
38466,17,8
38467,7,22
38468,15,19
38469,0,30
38470,59,43
38471,36,47
38472,4,10
38473,72,140
38474,13,20
38475,13,29
38479,41,28
38481,60,42
38483,17,5
38484,68,74
38485,40,10
38486,44,21
38487,31,28
38494,9,0
38495,0,1
38500,6,4
38501,13,32
38503,5,5
38504,1,6
38506,9,22
38507,3,2
38511,10,78
38514,7,4
38515,26,46
38516,19,83
38518,18,38
38519,37,58
38522,6,13
38523,29,23
38524,34,35
38528,38,33
38530,21,112
38531,9,11
38532,100,101
38533,30,28
38535,7,11
38537,2,7
38540,53,71
38541,66,48
38542,17,14
38547,18,7
38551,6,81
38552,5,52
38554,32,69
38556,8,51
38557,34,42
38558,34,29
38559,4,6
38560,12,11
38561,3,18
38562,2,2
38564,5,4
38567,6,21
38568,32,14
38569,29,56
38572,38,13
38580,27,64
38583,23,23
38584,3,24
38585,24,19
38586,2,19
38587,7,11
38590,89,95
38591,45,49
38593,5,20
38594,20,82
38595,21,19
38596,1,10
38599,11,31
38600,39,35
38604,6,33
38606,16,29
38607,2,3
38608,18,23
38609,3,3
38610,1,6
38612,0,8
38614,26,31
38615,0,2
38616,0,2
38617,4,14
38618,11,14
38619,11,43
38620,46,26
38621,18,12
38622,0,10
38623,18,27
38627,7,8
38632,1,0
38638,6,7
38645,12,6
38647,22,28
38651,13,4
38652,13,12
38656,16,19
38659,31,10
38661,3,4
38664,9,28
38665,7,13
38666,10,163
38667,15,35
38668,23,23
38670,8,26
38671,4,21
38675,32,41
38677,22,36
38678,19,19
38679,19,48
38680,18,12
38681,13,23
38682,34,21
38683,13,7
38685,12,21
38687,31,46
38688,29,37
38690,1,8
38692,10,15
38695,1,1
38698,19,3
38699,4,12
38702,12,5
38705,25,71
38708,23,7
38715,6,13
38716,6,12
38717,4,2
38718,0,1
38719,14,14
38720,17,16
38721,27,27
38722,6,9
38723,3,5
38725,12,1
38726,26,6
38729,18,13
38740,30,13
38741,29,102
38746,19,15
38749,27,65
38752,12,20
38755,10,17
38756,18,13
38758,29,3
38759,1,0
38761,21,4
38762,2,31
38767,3,7
38769,32,23
38775,25,34
38781,15,43
38782,3,7
38785,29,58
38789,10,16
38793,3,14
38794,14,50
38797,0,9
38800,16,36
38802,13,8
38805,3,21
38812,1,0
38816,13,9
38827,24,22
38832,37,17
38833,4,3
38834,16,2
38835,23,12
38836,71,63
38839,22,67
38841,9,18
38842,12,24
38851,27,62
38856,14,17
38860,0,3
38863,3,13
38866,12,14
38867,24,17
38868,15,10
38870,24,61
38872,1,2
38894,3,37
38895,0,113
38896,1,58
38897,1,9
38898,0,10
38899,10,39
38900,0,38
38901,3,282
38902,0,58
38903,5,42
38904,9,101
38905,9,21
38906,13,12
38907,13,3
38908,40,41
38912,52,34
38915,12,8
38918,4,6
38920,10,11
38921,9,8
38924,7,4
38927,19,42
38935,23,25
38936,0,8
38937,9,15
38940,26,43
38943,20,34
38948,18,24
38959,10,0
38960,1,1
38961,0,4
38963,2,82
38964,14,37
38965,33,78
38966,0,27
38968,1,70
38969,1,16
38970,0,3
38974,33,88
38975,13,60
38977,14,22
38978,21,51
38980,18,12
38981,8,19
38982,1,20
38985,11,24
39002,15,16
39016,4,10
39018,4,3
39019,6,1
39020,5,12
39024,41,32
39028,5,74
39029,22,44
39032,60,43
39035,4,30
39038,0,2
39039,25,29
39043,6,16
39046,14,4
39047,0,26
39048,4,5
39049,18,11
39052,13,44
39053,3,6
39054,16,12
39055,0,1
39063,15,65
39064,1,7
39066,25,22
39068,16,10
39069,15,34
39070,3,21
39072,30,25
39076,15,20
39079,2,8
39081,0,1
39083,22,8
39090,18,20
39092,15,12
39094,2,11
39098,40,31
39103,0,12
39107,3,10
39115,45,90
39120,48,68
39121,1,4
39123,35,17
39124,8,8
39125,36,17
39126,0,2
39128,0,6
39129,10,13
39130,23,7
39131,19,21
39132,19,21
39133,2,29
39134,10,3
39139,17,57
39144,14,10
39149,17,54
39153,39,36
39154,0,44
39155,3,21
39156,3,3
39157,2,6
39160,11,39
39161,3,0
39165,4,4
39166,0,2
39167,3,8
39171,11,1
39172,17,5
39176,20,22
39178,34,56
39181,22,47
39187,39,24
39193,38,45
39194,10,13
39195,23,7
39197,0,17
39201,3,7
39202,15,11
39203,12,17
39205,0,1
39206,25,71
39207,1,14
39208,2,10
39210,8,24
39211,0,4
39213,13,20
39215,21,55
39220,12,8
39222,13,55
39223,16,21
39224,7,12
39225,6,6
39226,6,67
39228,60,69
39231,8,14
39236,0,2
39237,23,4
39239,6,1
39240,43,26
39243,18,13
39247,57,55
39248,26,17
39249,5,9
39250,0,2
39251,0,1
39252,4,15
39254,24,75
39257,25,9
39258,32,29
39259,6,160
39262,17,15
39263,0,75
39264,58,57
39265,18,43
39266,14,48
39267,39,31
39268,18,24
39269,0,1
39270,207,265
39271,50,44
39272,33,71
39273,38,40
39274,8,15
39275,42,45
39276,9,4
39278,30,29
39284,17,18
39292,7,18
39302,30,15
39304,30,9
39305,64,38
39307,27,30
39308,5,1
39313,0,4
39318,22,47
39321,16,7
39323,7,423
39324,19,169
39325,16,34
39326,43,32
39327,10,8
39328,29,33
39329,32,195
39330,11,41
39331,24,87
39332,6,4
39333,31,39
39335,26,20
39337,14,53
39338,3,11
39340,34,96
39341,44,64
39343,69,87
39344,5,5
39345,54,91
39347,36,41
39348,64,138
39349,8,6
39350,8,29
39351,12,41
39353,16,15
39355,3,0
39356,31,38
39357,6,15
39361,11,9
39362,2,23
39366,7,5
39370,17,71
39374,18,39
39376,3,5
39377,6,38
39379,29,28
39380,29,62
39382,13,32
39383,92,51
39384,10,48
39385,3,0
39387,11,3
39390,11,17
39391,18,19
39392,2,11
39393,4,10
39395,4,6
39396,4,5
39397,14,35
39398,15,44
39402,5,3
39403,1,39
39404,9,4
39405,18,46
39407,9,48
39410,31,52
39424,16,24
39427,12,20
39429,56,90
39430,25,24
39433,1,3
39435,23,151
39436,16,19
39438,16,19
39442,13,5
39443,24,12
39446,29,71
39465,5,1
39470,0,2
39477,4,21
39478,26,23
39481,6,47
39482,4,62
39483,1,3
39485,5,20
39492,5,3
39508,12,13
39517,15,12
39522,5,20
39527,4,8
39530,20,147
39531,4,2
39533,5,13
39534,13,4
39535,2,10
39540,5,0
39545,10,1
39546,0,4
39547,19,13
39548,6,15
39549,5,4
39550,11,0
39559,14,14
39568,49,93
39569,16,36
39573,10,9
39574,22,8
39575,9,6
39582,8,380
39583,3,9
39584,25,3
39586,16,36
39587,4,24
39588,11,72
39608,29,23
39610,2,1
39611,5,7
39612,11,57
39613,36,25
39615,36,21
39616,0,6
39621,1,3
39622,2,1
39623,19,14
39625,49,24
39628,9,4
39629,36,88
39630,0,1
39633,36,24
39636,3,16
39638,4,2
39639,8,39
39641,0,62
39645,40,21
39647,23,21
39648,1,0
39670,18,26
39674,37,76
39676,21,13
39677,15,35
39680,22,11
39681,43,24
39682,8,23
39683,29,27
39684,20,36
39685,78,72
39686,72,105
39687,24,29
39688,1,3
39689,1,9
39691,40,62
39693,10,23
39702,26,31
39704,6,0
39708,21,10
39710,7,11
39714,35,51
39715,15,12
39716,10,164
39719,29,41
39720,12,16
39721,0,7
39722,79,93
39724,57,36
39751,10,6
39752,4,1
39756,6,3
39758,11,2
39760,14,18
39762,13,24
39766,3,8
39771,11,40
39773,0,27
39774,0,57
39775,8,10
39776,3,9
39778,2,29
39779,17,26
39780,6,13
39781,1,32
39782,27,65
39784,4,3
39786,2,55
39787,6,16
39806,19,50
39817,1,0
39826,12,10
39827,0,11
39828,0,11
39829,3,10
39830,6,25
39831,3,8
39833,0,2
39834,0,4
39835,4,6
39836,9,29
39837,2,9
39838,0,9
39840,41,56
39842,10,25
39843,2,5
39844,1,17
39848,7,23
39849,2,83
39852,33,44
39855,23,17
39857,29,28
39858,10,21
39859,26,42
39860,20,4
39862,39,36
39863,17,3
39883,10,19
39884,0,5
39886,4,19
39889,5,20
39890,1,2
39891,6,20
39893,7,23
39894,1,9
39903,31,21
39905,29,7
39908,46,30
39911,23,25
39919,4,11
39921,2,0
39922,1,13
39924,4,16
39932,6,20
39934,3,78
39937,24,35
39940,11,10
39941,6,9
39942,9,8
39948,1,6
39949,33,22
39951,1,13
39952,3,7
39953,19,19
39954,3,13
39956,34,19
39970,5,2
39979,2,5
39981,59,126
39985,16,7
39988,0,6
39997,2,8
40000,20,17
40002,24,37
40003,19,23
40012,14,17
40034,23,17
40036,4,12
40039,19,24
40046,29,43
40050,2,4
40056,15,21
40060,0,7
40062,8,9
40064,24,20
40065,9,6
40066,15,15
40072,2,6
40080,45,39
40084,23,2
40087,89,422
40099,15,8
40100,31,14
40102,22,14
40104,3,14
40106,64,66
40108,27,55
40109,19,69
40113,17,10
40124,11,9
40125,7,7
40127,1,2
40128,3,7
40130,25,24
40132,1,10
40133,9,18
40134,7,35
40139,6,25
40143,13,3
40144,9,82
40145,30,25
40147,0,9
40153,4,10
40159,15,11
40161,17,36
40162,31,23
40164,0,15
40170,25,21
40173,18,19
40179,27,18
40181,11,18
40186,8,12
40190,12,11
40191,34,41
40197,19,10
40212,13,9
40213,2,6
40241,31,23
40242,19,28
40243,0,21
40244,23,19
40246,55,298
40248,28,20
40249,28,66
40251,21,84
40252,14,18
40253,22,21
40254,11,4
40255,7,34
40256,50,59
40257,16,19
40258,20,24
40259,26,14
40260,16,0
40262,22,13
40264,22,39
40274,10,16
40282,13,9
40292,11,8
40293,0,3
40295,43,194
40296,0,16
40298,7,26
40306,76,197
40307,8,26
40308,5,32
40309,52,104
40327,27,55
40338,17,8
40339,33,17
40343,15,12
40344,9,23
40345,6,21
40348,4,31
40350,27,16
40355,11,0
40357,3,7
40358,29,42
40359,8,8
40361,21,12
40364,2,9
40365,8,5
40366,18,0
40368,24,26
40369,8,0
40372,13,7
40376,0,4
40379,29,17
40380,6,22
40382,3,8
40384,0,18
40388,0,24
40389,6,12
40390,16,22
40391,14,21
40395,2,1
40415,22,11
40417,1,0
40419,0,8
40420,11,10
40422,0,9
40426,7,34
40428,24,23
40434,18,4
40435,52,70
40436,30,17
40437,16,1
40438,22,5
40439,3,0
40440,11,8
40441,14,6
40442,3,1
40443,13,26
40444,14,0
40445,9,29
40447,7,14
40450,0,4
40451,0,10
